file,orig_len_sec,dc_offset_db,dc_flagged,final_len_sec,language,vad_warning
/content/drive/MyDrive/Audio_dataset/Kannada/5856.mp3,4.981,-113.74,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6209.mp3,4.981,-156.27,False,3.808,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/5348.mp3,5.005,-104.25,False,4.352,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6429.mp3,4.981,-152.51,False,4.725,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6432.mp3,5.005,-113.44,False,2.24,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6160.mp3,4.981,-123.19,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/5302.mp3,4.981,-124.05,False,4.917,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6652.mp3,4.981,-102.07,False,3.808,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/5596.mp3,4.981,-129.98,False,4.48,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/5793.mp3,4.981,-111.02,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/5255.mp3,4.981,-122.15,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/5250.mp3,4.981,-126.35,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/5266.mp3,5.005,-114.68,False,4.397,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6116.mp3,4.981,-111.62,False,4.885,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/5712.mp3,4.981,-123.83,False,4.832,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6102.mp3,5.005,-115.92,False,5.005,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6041.mp3,5.005,-132.69,False,4.064,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/5128.mp3,4.981,-131.58,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/5756.mp3,4.981,-124.31,False,4.949,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6184.mp3,5.005,-115.72,False,3.885,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6593.mp3,4.981,-147.8,False,4.885,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/5841.mp3,4.981,-119.42,False,4.928,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6491.mp3,4.981,-118.15,False,4.949,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8072.mp3,4.981,-132.23,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7894.mp3,4.981,-114.02,False,4.416,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8565.mp3,4.981,-116.93,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8051.mp3,4.981,-115.06,False,4.917,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7048.mp3,5.005,-116.57,False,4.64,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8352.mp3,5.005,-136.69,False,3.84,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6856.mp3,5.005,-120.56,False,3.885,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6923.mp3,4.981,-124.73,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6941.mp3,5.005,-118.3,False,4.941,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8585.mp3,5.005,-115.47,False,4.237,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8809.mp3,4.981,-116.09,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8118.mp3,4.981,-108.43,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7833.mp3,5.005,-119.85,False,4.269,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7558.mp3,5.005,-135.44,False,4.365,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8089.mp3,5.005,-119.01,False,5.005,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8731.mp3,5.005,-122.32,False,3.296,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8842.mp3,4.981,-115.35,False,4.629,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6983.mp3,4.981,-111.43,False,4.885,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7364.mp3,4.981,-117.67,False,4.288,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8807.mp3,5.005,-133.85,False,4.96,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8022.mp3,4.977,-97.08,False,4.913,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8002.mp3,4.981,-123.06,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8598.mp3,4.981,-114.52,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8364.mp3,5.005,-116.27,False,4.877,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6956.mp3,5.005,-113.11,False,4.077,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7250.mp3,5.005,-119.86,False,5.005,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8005.mp3,4.981,-118.38,False,4.224,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8645.mp3,4.981,-123.36,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8474.mp3,4.981,-122.59,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8664.mp3,5.005,-120.66,False,4.941,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7779.mp3,5.005,-123.46,False,4.717,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8220.mp3,4.981,-117.93,False,3.989,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8119.mp3,4.981,-109.93,False,4.8,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6828.mp3,4.981,-115.87,False,4.64,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8415.mp3,4.981,-143.38,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7280.mp3,5.004,-97.32,False,5.004,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8282.mp3,4.981,-129.79,False,3.584,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8762.mp3,4.981,-105.01,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8106.mp3,4.981,-113.76,False,4.885,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7052.mp3,5.005,-123.1,False,4.992,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8849.mp3,5.005,-133.47,False,5.005,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8432.mp3,4.981,-133.13,False,4.48,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8335.mp3,4.981,-115.33,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/844.mp3,4.981,-157.83,False,2.144,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8557.mp3,4.981,-126.67,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8444.mp3,4.981,-132.1,False,4.533,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8461.mp3,4.981,-117.03,False,4.736,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7820.mp3,4.981,-117.77,False,4.565,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7072.mp3,4.981,-138.75,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8232.mp3,4.981,-127.56,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7934.mp3,4.981,-124.78,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8736.mp3,5.005,-125.45,False,5.005,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7267.mp3,4.981,-143.51,False,4.661,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7056.mp3,5.005,-122.66,False,4.48,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8592.mp3,4.981,-125.56,False,4.853,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7458.mp3,5.005,-136.17,False,5.005,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8229.mp3,4.981,-129.48,False,4.917,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8792.mp3,5.005,-122.55,False,4.256,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8047.mp3,4.981,-116.35,False,4.949,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7979.mp3,5.005,-115.93,False,3.437,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6937.mp3,5.005,-100.75,False,5.005,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7868.mp3,4.981,-112.56,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8142.mp3,4.981,-117.01,False,3.925,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8443.mp3,4.981,-130.02,False,4.096,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7618.mp3,4.977,-104.37,False,4.945,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8789.mp3,5.005,-113.67,False,3.565,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8609.mp3,4.981,-149.3,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8077.mp3,5.005,-111.61,False,4.045,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8255.mp3,4.981,-115.31,False,4.96,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8575.mp3,4.981,-124.34,False,4.949,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8032.mp3,5.005,-109.63,False,4.941,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7179.mp3,4.981,-134.59,False,4.629,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8279.mp3,4.981,-123.2,False,4.224,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7598.mp3,4.981,-133.24,False,4.853,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8004.mp3,5.005,-116.59,False,2.509,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7652.mp3,5.005,-113.64,False,5.005,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7717.mp3,4.981,-134.48,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8275.mp3,4.981,-127.62,False,3.584,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/6984.mp3,4.981,-124.13,False,4.928,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7018.mp3,5.005,-108.52,False,4.173,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7303.mp3,4.981,-133.82,False,4.949,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7783.mp3,4.981,-115.13,False,4.949,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8353.mp3,5.005,-128.92,False,5.005,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8337.mp3,4.981,-122.78,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7816.mp3,4.981,-111.98,False,4.736,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8725.mp3,5.005,-109.04,False,4.973,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7007.mp3,5.005,-116.58,False,4.704,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7445.mp3,4.981,-132.88,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/7774.mp3,4.977,-101.87,False,4.977,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8616.mp3,5.005,-122.62,False,5.005,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8885.mp3,4.981,-112.6,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9715.mp3,4.981,-121.75,False,2.56,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9740.mp3,4.981,-121.93,False,4.725,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9362.mp3,4.981,-122.94,False,4.064,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9509.mp3,5.005,-112.34,False,5.005,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9351.mp3,4.981,-104.4,False,4.672,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9424.mp3,4.981,-119.94,False,4.949,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9917.mp3,4.981,-122.64,False,4.96,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9995.mp3,5.005,-111.1,False,4.173,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9797.mp3,5.005,-118.91,False,3.629,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9059.mp3,5.005,-144.86,False,5.005,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9026.mp3,4.981,-119.61,False,4.864,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9040.mp3,4.981,-111.77,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9263.mp3,5.005,-115.27,False,4.941,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9185.mp3,4.981,,False,4.981,Kannada,"trim produced <100ms audio, kept untrimmed"
/content/drive/MyDrive/Audio_dataset/Kannada/9271.mp3,4.981,-125.31,False,4.949,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9601.mp3,4.981,-130.96,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9154.mp3,4.981,-120.13,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9494.mp3,4.981,-119.95,False,1.621,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9434.mp3,5.005,-130.77,False,4.672,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9622.mp3,4.981,-123.32,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8971.mp3,4.981,-115.71,False,4.864,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9900.mp3,4.981,-122.31,False,4.917,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9996.mp3,4.981,-129.92,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9732.mp3,4.981,-118.16,False,4.32,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8891.mp3,5.005,-124.48,False,5.005,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9312.mp3,4.981,-121.79,False,1.664,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9840.mp3,4.981,-150.81,False,4.949,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9425.mp3,4.981,-124.55,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9436.mp3,5.005,-121.71,False,4.864,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9677.mp3,4.981,-123.84,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9559.mp3,4.981,-127.29,False,4.768,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9958.mp3,5.005,-128.02,False,4.064,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9301.mp3,4.981,-116.47,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9411.mp3,5.005,-116.3,False,2.336,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9628.mp3,4.981,-122.32,False,4.661,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9266.mp3,5.005,-132.42,False,4.896,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9459.mp3,4.981,-126.42,False,4.949,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9944.mp3,4.981,-114.46,False,4.949,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9011.mp3,5.005,-143.24,False,4.525,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8944.mp3,5.005,-133.9,False,3.565,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9246.mp3,4.981,-117.69,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9889.mp3,5.005,-124.43,False,4.909,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9031.mp3,5.005,-131.0,False,4.781,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9224.mp3,4.981,-133.86,False,4.853,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9104.mp3,4.981,-124.23,False,4.704,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8968.mp3,5.005,-134.9,False,4.832,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8990.mp3,4.981,-130.03,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9858.mp3,4.981,-118.26,False,4.693,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9083.mp3,4.981,-119.11,False,4.757,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8947.mp3,4.981,-114.51,False,3.84,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9348.mp3,4.981,-127.71,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9315.mp3,4.981,-125.69,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/9909.mp3,4.981,-133.51,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Kannada/8887.mp3,4.981,-102.51,False,4.981,Kannada,
/content/drive/MyDrive/Audio_dataset/Malayalam/10176.mp3,4.981,-127.47,False,4.32,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10807.mp3,4.981,-108.33,False,4.128,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10852.mp3,5.005,-98.95,False,5.005,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10294.mp3,4.981,-118.03,False,4.96,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10618.mp3,5.005,-123.03,False,4.448,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10901.mp3,5.004,-103.54,False,4.844,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10351.mp3,4.981,-75.79,False,4.896,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10436.mp3,4.981,-104.71,False,4.757,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10701.mp3,4.981,-114.57,False,4.981,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10630.mp3,4.977,-118.03,False,4.977,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10013.mp3,5.005,-111.15,False,3.968,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10850.mp3,4.981,-112.29,False,4.192,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10503.mp3,5.005,-101.32,False,4.205,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10418.mp3,5.005,-123.57,False,5.005,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10296.mp3,4.981,-116.29,False,4.341,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10291.mp3,4.981,-108.45,False,4.064,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10087.mp3,5.004,-105.88,False,4.896,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10229.mp3,4.981,-97.59,False,4.981,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10304.mp3,4.981,-123.4,False,4.981,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10371.mp3,4.981,-100.98,False,4.192,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10602.mp3,4.981,-128.06,False,4.192,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10301.mp3,4.981,-115.58,False,4.917,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11028.mp3,4.981,-153.72,False,4.949,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10765.mp3,5.005,-108.1,False,3.661,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11014.mp3,4.981,-135.28,False,4.96,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10504.mp3,4.981,-125.3,False,4.704,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10686.mp3,4.977,-111.88,False,4.945,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10348.mp3,4.981,-111.92,False,4.544,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10556.mp3,5.004,-113.68,False,5.004,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10167.mp3,5.005,-116.18,False,5.005,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10703.mp3,4.981,-146.28,False,4.576,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10279.mp3,4.977,-91.42,False,4.977,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/10192.mp3,4.981,-110.4,False,4.224,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11875.mp3,5.005,-109.32,False,5.005,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11670.mp3,4.981,-121.1,False,4.981,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11246.mp3,4.981,-109.4,False,4.789,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11958.mp3,5.005,-109.9,False,5.005,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11701.mp3,4.981,-107.16,False,4.896,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12913.mp3,4.981,-103.47,False,4.981,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12726.mp3,4.977,-124.14,False,4.689,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11769.mp3,4.981,-112.57,False,4.533,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11440.mp3,5.004,-105.56,False,5.004,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11275.mp3,4.981,-101.46,False,4.789,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11507.mp3,4.977,-104.61,False,4.512,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11542.mp3,5.005,-108.37,False,3.744,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11430.mp3,4.981,-107.36,False,4.725,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11683.mp3,5.004,-106.81,False,5.004,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11584.mp3,5.005,-119.0,False,4.736,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12888.mp3,5.005,-122.86,False,4.845,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11602.mp3,4.981,-123.91,False,4.693,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12089.mp3,4.977,-105.47,False,4.896,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11813.mp3,4.981,-111.24,False,4.96,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11114.mp3,5.005,-130.16,False,4.384,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11306.mp3,4.981,-106.41,False,4.917,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12553.mp3,4.981,-124.97,False,4.032,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11519.mp3,4.977,-107.71,False,3.921,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12769.mp3,5.005,-108.33,False,4.064,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11590.mp3,5.005,-97.81,False,4.845,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12330.mp3,4.981,-110.93,False,4.661,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12771.mp3,4.981,-99.3,False,4.981,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12603.mp3,5.005,-116.75,False,4.608,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12398.mp3,5.005,-108.64,False,5.005,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11406.mp3,5.005,-119.69,False,4.992,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11140.mp3,4.977,-103.09,False,4.977,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11368.mp3,4.981,-122.71,False,4.981,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11324.mp3,4.977,-138.83,False,4.465,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12835.mp3,4.981,-126.94,False,4.352,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12473.mp3,4.977,-107.08,False,4.977,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11671.mp3,4.981,-117.71,False,4.032,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12715.mp3,4.981,-105.24,False,4.981,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12516.mp3,4.977,-106.83,False,4.736,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11704.mp3,4.977,-115.54,False,4.832,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12182.mp3,4.977,-112.09,False,4.96,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11188.mp3,5.005,-106.39,False,4.576,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11341.mp3,5.005,-110.28,False,4.704,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11714.mp3,4.977,-108.67,False,4.209,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12916.mp3,5.005,-143.92,False,4.781,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11960.mp3,4.981,-107.88,False,4.981,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12098.mp3,4.977,-117.02,False,4.977,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12924.mp3,4.981,-115.74,False,4.949,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11473.mp3,5.005,-116.07,False,4.832,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11681.mp3,4.981,-145.9,False,4.981,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12247.mp3,5.005,-121.65,False,4.128,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11463.mp3,4.981,-119.21,False,4.704,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11907.mp3,4.981,-135.14,False,4.981,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11044.mp3,5.005,-109.68,False,3.84,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11452.mp3,4.981,-105.82,False,4.512,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/12436.mp3,5.005,-113.74,False,5.005,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11161.mp3,4.981,-102.56,False,4.917,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11083.mp3,5.005,-123.71,False,5.005,Malayalam,
/content/drive/MyDrive/Audio_dataset/Malayalam/11969.mp3,4.981,-115.46,False,4.981,Malayalam,
