path,language
/content/work/processed_wav/Gujarati/12835.wav,Gujarati
/content/work/processed_wav/Gujarati/12771.wav,Gujarati
/content/work/processed_wav/Gujarati/11969.wav,Gujarati
/content/work/processed_wav/Gujarati/11114.wav,Gujarati
/content/work/processed_wav/Gujarati/11627.wav,Gujarati
/content/work/processed_wav/Gujarati/11044.wav,Gujarati
/content/work/processed_wav/Gujarati/11288.wav,Gujarati
/content/work/processed_wav/Gujarati/11474.wav,Gujarati
/content/work/processed_wav/Gujarati/10686.wav,Gujarati
/content/work/processed_wav/Gujarati/11683.wav,Gujarati
/content/work/processed_wav/Gujarati/12637.wav,Gujarati
/content/work/processed_wav/Gujarati/11014.wav,Gujarati
/content/work/processed_wav/Gujarati/12473.wav,Gujarati
/content/work/processed_wav/Gujarati/12247.wav,Gujarati
/content/work/processed_wav/Gujarati/11306.wav,Gujarati
/content/work/processed_wav/Gujarati/11440.wav,Gujarati
/content/work/processed_wav/Gujarati/11579.wav,Gujarati
/content/work/processed_wav/Gujarati/12182.wav,Gujarati
/content/work/processed_wav/Gujarati/12536.wav,Gujarati
/content/work/processed_wav/Gujarati/11542.wav,Gujarati
/content/work/processed_wav/Gujarati/12516.wav,Gujarati
/content/work/processed_wav/Gujarati/11028.wav,Gujarati
/content/work/processed_wav/Gujarati/12166.wav,Gujarati
/content/work/processed_wav/Gujarati/11368.wav,Gujarati
/content/work/processed_wav/Gujarati/12492.wav,Gujarati
/content/work/processed_wav/Gujarati/11590.wav,Gujarati
/content/work/processed_wav/Gujarati/12436.wav,Gujarati
/content/work/processed_wav/Gujarati/10436.wav,Gujarati
/content/work/processed_wav/Gujarati/10630.wav,Gujarati
/content/work/processed_wav/Gujarati/11519.wav,Gujarati
/content/work/processed_wav/Gujarati/10618.wav,Gujarati
/content/work/processed_wav/Gujarati/11907.wav,Gujarati
/content/work/processed_wav/Gujarati/11071.wav,Gujarati
/content/work/processed_wav/Gujarati/11428.wav,Gujarati
/content/work/processed_wav/Gujarati/11246.wav,Gujarati
/content/work/processed_wav/Gujarati/11463.wav,Gujarati
/content/work/processed_wav/Gujarati/12349.wav,Gujarati
/content/work/processed_wav/Gujarati/12330.wav,Gujarati
/content/work/processed_wav/Gujarati/11430.wav,Gujarati
/content/work/processed_wav/Gujarati/12553.wav,Gujarati
/content/work/processed_wav/Gujarati/10556.wav,Gujarati
/content/work/processed_wav/Gujarati/12710.wav,Gujarati
/content/work/processed_wav/Gujarati/11473.wav,Gujarati
/content/work/processed_wav/Gujarati/11140.wav,Gujarati
/content/work/processed_wav/Gujarati/12482.wav,Gujarati
/content/work/processed_wav/Gujarati/12726.wav,Gujarati
/content/work/processed_wav/Gujarati/11701.wav,Gujarati
/content/work/processed_wav/Gujarati/11161.wav,Gujarati
/content/work/processed_wav/Gujarati/11958.wav,Gujarati
/content/work/processed_wav/Gujarati/10701.wav,Gujarati
/content/work/processed_wav/Gujarati/12715.wav,Gujarati
/content/work/processed_wav/Gujarati/12089.wav,Gujarati
/content/work/processed_wav/Gujarati/11406.wav,Gujarati
/content/work/processed_wav/Gujarati/12470.wav,Gujarati
/content/work/processed_wav/Gujarati/12603.wav,Gujarati
/content/work/processed_wav/Gujarati/11813.wav,Gujarati
/content/work/processed_wav/Gujarati/11704.wav,Gujarati
/content/work/processed_wav/Gujarati/12647.wav,Gujarati
/content/work/processed_wav/Gujarati/11930.wav,Gujarati
/content/work/processed_wav/Gujarati/10901.wav,Gujarati
/content/work/processed_wav/Gujarati/11275.wav,Gujarati
/content/work/processed_wav/Gujarati/11188.wav,Gujarati
/content/work/processed_wav/Gujarati/11452.wav,Gujarati
/content/work/processed_wav/Gujarati/14650.wav,Gujarati
/content/work/processed_wav/Gujarati/15299.wav,Gujarati
/content/work/processed_wav/Gujarati/13587.wav,Gujarati
/content/work/processed_wav/Gujarati/15009.wav,Gujarati
/content/work/processed_wav/Gujarati/13141.wav,Gujarati
/content/work/processed_wav/Gujarati/13178.wav,Gujarati
/content/work/processed_wav/Gujarati/13787.wav,Gujarati
/content/work/processed_wav/Gujarati/13487.wav,Gujarati
/content/work/processed_wav/Gujarati/14084.wav,Gujarati
/content/work/processed_wav/Gujarati/13132.wav,Gujarati
/content/work/processed_wav/Gujarati/13726.wav,Gujarati
/content/work/processed_wav/Gujarati/13361.wav,Gujarati
/content/work/processed_wav/Gujarati/14332.wav,Gujarati
/content/work/processed_wav/Gujarati/15027.wav,Gujarati
/content/work/processed_wav/Gujarati/12907.wav,Gujarati
/content/work/processed_wav/Gujarati/12928.wav,Gujarati
/content/work/processed_wav/Gujarati/13409.wav,Gujarati
/content/work/processed_wav/Gujarati/14171.wav,Gujarati
/content/work/processed_wav/Gujarati/14049.wav,Gujarati
/content/work/processed_wav/Gujarati/14821.wav,Gujarati
/content/work/processed_wav/Gujarati/14477.wav,Gujarati
/content/work/processed_wav/Gujarati/14944.wav,Gujarati
/content/work/processed_wav/Gujarati/14160.wav,Gujarati
/content/work/processed_wav/Gujarati/14703.wav,Gujarati
/content/work/processed_wav/Gujarati/15209.wav,Gujarati
/content/work/processed_wav/Gujarati/14704.wav,Gujarati
/content/work/processed_wav/Gujarati/13806.wav,Gujarati
/content/work/processed_wav/Gujarati/12959.wav,Gujarati
/content/work/processed_wav/Gujarati/14552.wav,Gujarati
/content/work/processed_wav/Gujarati/14783.wav,Gujarati
/content/work/processed_wav/Gujarati/13783.wav,Gujarati
/content/work/processed_wav/Gujarati/13057.wav,Gujarati
/content/work/processed_wav/Gujarati/13738.wav,Gujarati
/content/work/processed_wav/Gujarati/14603.wav,Gujarati
/content/work/processed_wav/Gujarati/13107.wav,Gujarati
/content/work/processed_wav/Gujarati/13675.wav,Gujarati
/content/work/processed_wav/Gujarati/14661.wav,Gujarati
/content/work/processed_wav/Gujarati/12916.wav,Gujarati
/content/work/processed_wav/Gujarati/13945.wav,Gujarati
/content/work/processed_wav/Gujarati/13082.wav,Gujarati
/content/work/processed_wav/Gujarati/15158.wav,Gujarati
/content/work/processed_wav/Gujarati/14334.wav,Gujarati
/content/work/processed_wav/Gujarati/14285.wav,Gujarati
/content/work/processed_wav/Gujarati/13615.wav,Gujarati
/content/work/processed_wav/Gujarati/12924.wav,Gujarati
/content/work/processed_wav/Gujarati/13163.wav,Gujarati
/content/work/processed_wav/Gujarati/14063.wav,Gujarati
/content/work/processed_wav/Gujarati/13843.wav,Gujarati
/content/work/processed_wav/Gujarati/15212.wav,Gujarati
/content/work/processed_wav/Gujarati/12965.wav,Gujarati
/content/work/processed_wav/Gujarati/13440.wav,Gujarati
/content/work/processed_wav/Gujarati/12971.wav,Gujarati
/content/work/processed_wav/Gujarati/15249.wav,Gujarati
/content/work/processed_wav/Gujarati/13539.wav,Gujarati
/content/work/processed_wav/Gujarati/14064.wav,Gujarati
/content/work/processed_wav/Gujarati/13460.wav,Gujarati
/content/work/processed_wav/Gujarati/12888.wav,Gujarati
/content/work/processed_wav/Gujarati/13934.wav,Gujarati
/content/work/processed_wav/Gujarati/14390.wav,Gujarati
/content/work/processed_wav/Gujarati/13344.wav,Gujarati
/content/work/processed_wav/Gujarati/13126.wav,Gujarati
/content/work/processed_wav/Gujarati/14740.wav,Gujarati
/content/work/processed_wav/Gujarati/14534.wav,Gujarati
/content/work/processed_wav/Gujarati/14810.wav,Gujarati
/content/work/processed_wav/Gujarati/13463.wav,Gujarati
/content/work/processed_wav/Gujarati/15183.wav,Gujarati
/content/work/processed_wav/Gujarati/13802.wav,Gujarati
/content/work/processed_wav/Gujarati/13642.wav,Gujarati
/content/work/processed_wav/Gujarati/14030.wav,Gujarati
/content/work/processed_wav/Gujarati/15001.wav,Gujarati
/content/work/processed_wav/Gujarati/14448.wav,Gujarati
/content/work/processed_wav/Gujarati/14299.wav,Gujarati
/content/work/processed_wav/Gujarati/14053.wav,Gujarati
/content/work/processed_wav/Gujarati/13788.wav,Gujarati
/content/work/processed_wav/Gujarati/12913.wav,Gujarati
/content/work/processed_wav/Gujarati/14635.wav,Gujarati
/content/work/processed_wav/Gujarati/14051.wav,Gujarati
/content/work/processed_wav/Gujarati/14606.wav,Gujarati
/content/work/processed_wav/Gujarati/12994.wav,Gujarati
/content/work/processed_wav/Gujarati/14630.wav,Gujarati
/content/work/processed_wav/Gujarati/14177.wav,Gujarati
/content/work/processed_wav/Gujarati/14984.wav,Gujarati
/content/work/processed_wav/Gujarati/13985.wav,Gujarati
/content/work/processed_wav/Gujarati/13310.wav,Gujarati
/content/work/processed_wav/Gujarati/14017.wav,Gujarati
/content/work/processed_wav/Gujarati/14313.wav,Gujarati
/content/work/processed_wav/Gujarati/14773.wav,Gujarati
/content/work/processed_wav/Gujarati/13906.wav,Gujarati
/content/work/processed_wav/Gujarati/14145.wav,Gujarati
/content/work/processed_wav/Gujarati/12938.wav,Gujarati
/content/work/processed_wav/Gujarati/14999.wav,Gujarati
/content/work/processed_wav/Gujarati/14580.wav,Gujarati
/content/work/processed_wav/Gujarati/16564.wav,Gujarati
/content/work/processed_wav/Gujarati/16805.wav,Gujarati
/content/work/processed_wav/Gujarati/15317.wav,Gujarati
/content/work/processed_wav/Gujarati/15981.wav,Gujarati
/content/work/processed_wav/Gujarati/15516.wav,Gujarati
/content/work/processed_wav/Gujarati/17022.wav,Gujarati
/content/work/processed_wav/Gujarati/15737.wav,Gujarati
/content/work/processed_wav/Gujarati/16160.wav,Gujarati
/content/work/processed_wav/Gujarati/16329.wav,Gujarati
/content/work/processed_wav/Gujarati/15441.wav,Gujarati
/content/work/processed_wav/Gujarati/16742.wav,Gujarati
/content/work/processed_wav/Gujarati/15934.wav,Gujarati
/content/work/processed_wav/Gujarati/15642.wav,Gujarati
/content/work/processed_wav/Gujarati/15589.wav,Gujarati
/content/work/processed_wav/Gujarati/16246.wav,Gujarati
/content/work/processed_wav/Gujarati/17446.wav,Gujarati
/content/work/processed_wav/Gujarati/15854.wav,Gujarati
/content/work/processed_wav/Gujarati/16167.wav,Gujarati
/content/work/processed_wav/Gujarati/16999.wav,Gujarati
/content/work/processed_wav/Gujarati/16027.wav,Gujarati
/content/work/processed_wav/Gujarati/16812.wav,Gujarati
/content/work/processed_wav/Gujarati/17484.wav,Gujarati
/content/work/processed_wav/Gujarati/15378.wav,Gujarati
/content/work/processed_wav/Gujarati/17114.wav,Gujarati
/content/work/processed_wav/Gujarati/16467.wav,Gujarati
/content/work/processed_wav/Gujarati/15653.wav,Gujarati
/content/work/processed_wav/Gujarati/15469.wav,Gujarati
/content/work/processed_wav/Gujarati/15904.wav,Gujarati
/content/work/processed_wav/Gujarati/15963.wav,Gujarati
/content/work/processed_wav/Gujarati/16290.wav,Gujarati
/content/work/processed_wav/Gujarati/15337.wav,Gujarati
/content/work/processed_wav/Gujarati/17477.wav,Gujarati
/content/work/processed_wav/Gujarati/15997.wav,Gujarati
/content/work/processed_wav/Gujarati/16432.wav,Gujarati
/content/work/processed_wav/Gujarati/17333.wav,Gujarati
/content/work/processed_wav/Gujarati/16913.wav,Gujarati
/content/work/processed_wav/Gujarati/15411.wav,Gujarati
/content/work/processed_wav/Gujarati/16990.wav,Gujarati
/content/work/processed_wav/Gujarati/17403.wav,Gujarati
/content/work/processed_wav/Gujarati/15720.wav,Gujarati
/content/work/processed_wav/Gujarati/17233.wav,Gujarati
/content/work/processed_wav/Gujarati/16532.wav,Gujarati
/content/work/processed_wav/Gujarati/16957.wav,Gujarati
/content/work/processed_wav/Gujarati/16131.wav,Gujarati
/content/work/processed_wav/Gujarati/16609.wav,Gujarati
/content/work/processed_wav/Gujarati/15915.wav,Gujarati
/content/work/processed_wav/Gujarati/16320.wav,Gujarati
/content/work/processed_wav/Gujarati/16571.wav,Gujarati
/content/work/processed_wav/Gujarati/15899.wav,Gujarati
/content/work/processed_wav/Gujarati/16104.wav,Gujarati
/content/work/processed_wav/Gujarati/16543.wav,Gujarati
/content/work/processed_wav/Gujarati/17078.wav,Gujarati
/content/work/processed_wav/Gujarati/17211.wav,Gujarati
/content/work/processed_wav/Gujarati/15712.wav,Gujarati
/content/work/processed_wav/Gujarati/17308.wav,Gujarati
/content/work/processed_wav/Gujarati/15714.wav,Gujarati
/content/work/processed_wav/Gujarati/16978.wav,Gujarati
/content/work/processed_wav/Gujarati/16765.wav,Gujarati
/content/work/processed_wav/Gujarati/16097.wav,Gujarati
/content/work/processed_wav/Gujarati/15817.wav,Gujarati
/content/work/processed_wav/Gujarati/15592.wav,Gujarati
/content/work/processed_wav/Gujarati/17146.wav,Gujarati
/content/work/processed_wav/Gujarati/17144.wav,Gujarati
/content/work/processed_wav/Gujarati/15345.wav,Gujarati
/content/work/processed_wav/Gujarati/15428.wav,Gujarati
/content/work/processed_wav/Gujarati/16238.wav,Gujarati
/content/work/processed_wav/Gujarati/17207.wav,Gujarati
/content/work/processed_wav/Gujarati/17120.wav,Gujarati
/content/work/processed_wav/Gujarati/15726.wav,Gujarati
/content/work/processed_wav/Gujarati/16254.wav,Gujarati
/content/work/processed_wav/Gujarati/15555.wav,Gujarati
/content/work/processed_wav/Gujarati/16936.wav,Gujarati
/content/work/processed_wav/Gujarati/15771.wav,Gujarati
/content/work/processed_wav/Gujarati/17119.wav,Gujarati
/content/work/processed_wav/Gujarati/16864.wav,Gujarati
/content/work/processed_wav/Gujarati/16092.wav,Gujarati
/content/work/processed_wav/Gujarati/15587.wav,Gujarati
/content/work/processed_wav/Gujarati/15639.wav,Gujarati
/content/work/processed_wav/Gujarati/15742.wav,Gujarati
/content/work/processed_wav/Gujarati/17033.wav,Gujarati
/content/work/processed_wav/Gujarati/15681.wav,Gujarati
/content/work/processed_wav/Gujarati/16010.wav,Gujarati
/content/work/processed_wav/Gujarati/16819.wav,Gujarati
/content/work/processed_wav/Gujarati/16336.wav,Gujarati
/content/work/processed_wav/Gujarati/15828.wav,Gujarati
/content/work/processed_wav/Gujarati/17474.wav,Gujarati
/content/work/processed_wav/Gujarati/16081.wav,Gujarati
/content/work/processed_wav/Gujarati/17011.wav,Gujarati
/content/work/processed_wav/Gujarati/17705.wav,Gujarati
/content/work/processed_wav/Gujarati/18549.wav,Gujarati
/content/work/processed_wav/Gujarati/19453.wav,Gujarati
/content/work/processed_wav/Gujarati/19796.wav,Gujarati
/content/work/processed_wav/Gujarati/18895.wav,Gujarati
/content/work/processed_wav/Gujarati/17735.wav,Gujarati
/content/work/processed_wav/Gujarati/19558.wav,Gujarati
/content/work/processed_wav/Gujarati/19509.wav,Gujarati
/content/work/processed_wav/Gujarati/18747.wav,Gujarati
/content/work/processed_wav/Gujarati/17543.wav,Gujarati
/content/work/processed_wav/Gujarati/19324.wav,Gujarati
/content/work/processed_wav/Gujarati/18863.wav,Gujarati
/content/work/processed_wav/Gujarati/19407.wav,Gujarati
/content/work/processed_wav/Gujarati/19099.wav,Gujarati
/content/work/processed_wav/Gujarati/19887.wav,Gujarati
/content/work/processed_wav/Gujarati/19720.wav,Gujarati
/content/work/processed_wav/Gujarati/19128.wav,Gujarati
/content/work/processed_wav/Gujarati/18638.wav,Gujarati
/content/work/processed_wav/Gujarati/19009.wav,Gujarati
/content/work/processed_wav/Gujarati/19240.wav,Gujarati
/content/work/processed_wav/Gujarati/18458.wav,Gujarati
/content/work/processed_wav/Gujarati/19612.wav,Gujarati
/content/work/processed_wav/Gujarati/19957.wav,Gujarati
/content/work/processed_wav/Gujarati/19917.wav,Gujarati
/content/work/processed_wav/Gujarati/18281.wav,Gujarati
/content/work/processed_wav/Gujarati/17621.wav,Gujarati
/content/work/processed_wav/Gujarati/17577.wav,Gujarati
/content/work/processed_wav/Gujarati/18515.wav,Gujarati
/content/work/processed_wav/Gujarati/18326.wav,Gujarati
/content/work/processed_wav/Gujarati/18222.wav,Gujarati
/content/work/processed_wav/Gujarati/18849.wav,Gujarati
/content/work/processed_wav/Gujarati/18471.wav,Gujarati
/content/work/processed_wav/Gujarati/20041.wav,Gujarati
/content/work/processed_wav/Gujarati/17728.wav,Gujarati
/content/work/processed_wav/Gujarati/18073.wav,Gujarati
/content/work/processed_wav/Gujarati/17932.wav,Gujarati
/content/work/processed_wav/Gujarati/20020.wav,Gujarati
/content/work/processed_wav/Gujarati/19894.wav,Gujarati
/content/work/processed_wav/Gujarati/18304.wav,Gujarati
/content/work/processed_wav/Gujarati/19690.wav,Gujarati
/content/work/processed_wav/Gujarati/17498.wav,Gujarati
/content/work/processed_wav/Gujarati/18519.wav,Gujarati
/content/work/processed_wav/Gujarati/19210.wav,Gujarati
/content/work/processed_wav/Gujarati/18312.wav,Gujarati
/content/work/processed_wav/Gujarati/20032.wav,Gujarati
/content/work/processed_wav/Gujarati/18068.wav,Gujarati
/content/work/processed_wav/Gujarati/19082.wav,Gujarati
/content/work/processed_wav/Gujarati/18947.wav,Gujarati
/content/work/processed_wav/Gujarati/19619.wav,Gujarati
/content/work/processed_wav/Gujarati/19705.wav,Gujarati
/content/work/processed_wav/Gujarati/19282.wav,Gujarati
/content/work/processed_wav/Gujarati/19798.wav,Gujarati
/content/work/processed_wav/Gujarati/17572.wav,Gujarati
/content/work/processed_wav/Gujarati/18933.wav,Gujarati
/content/work/processed_wav/Gujarati/18558.wav,Gujarati
/content/work/processed_wav/Gujarati/17607.wav,Gujarati
/content/work/processed_wav/Gujarati/19627.wav,Gujarati
/content/work/processed_wav/Gujarati/17849.wav,Gujarati
/content/work/processed_wav/Gujarati/17862.wav,Gujarati
/content/work/processed_wav/Gujarati/18388.wav,Gujarati
/content/work/processed_wav/Gujarati/17873.wav,Gujarati
/content/work/processed_wav/Gujarati/18290.wav,Gujarati
/content/work/processed_wav/Gujarati/19496.wav,Gujarati
/content/work/processed_wav/Gujarati/17655.wav,Gujarati
/content/work/processed_wav/Gujarati/18635.wav,Gujarati
/content/work/processed_wav/Gujarati/18737.wav,Gujarati
/content/work/processed_wav/Gujarati/19808.wav,Gujarati
/content/work/processed_wav/Gujarati/19051.wav,Gujarati
/content/work/processed_wav/Gujarati/18584.wav,Gujarati
/content/work/processed_wav/Gujarati/17800.wav,Gujarati
/content/work/processed_wav/Gujarati/18962.wav,Gujarati
/content/work/processed_wav/Gujarati/19177.wav,Gujarati
/content/work/processed_wav/Gujarati/18223.wav,Gujarati
/content/work/processed_wav/Gujarati/20004.wav,Gujarati
/content/work/processed_wav/Gujarati/17893.wav,Gujarati
/content/work/processed_wav/Gujarati/18686.wav,Gujarati
/content/work/processed_wav/Gujarati/18750.wav,Gujarati
/content/work/processed_wav/Gujarati/19795.wav,Gujarati
/content/work/processed_wav/Gujarati/18991.wav,Gujarati
/content/work/processed_wav/Gujarati/19206.wav,Gujarati
/content/work/processed_wav/Gujarati/17814.wav,Gujarati
/content/work/processed_wav/Gujarati/17746.wav,Gujarati
/content/work/processed_wav/Gujarati/22492.wav,Gujarati
/content/work/processed_wav/Gujarati/21922.wav,Gujarati
/content/work/processed_wav/Gujarati/21592.wav,Gujarati
/content/work/processed_wav/Gujarati/20100.wav,Gujarati
/content/work/processed_wav/Gujarati/20481.wav,Gujarati
/content/work/processed_wav/Gujarati/21473.wav,Gujarati
/content/work/processed_wav/Gujarati/21627.wav,Gujarati
/content/work/processed_wav/Gujarati/20609.wav,Gujarati
/content/work/processed_wav/Gujarati/21831.wav,Gujarati
/content/work/processed_wav/Gujarati/21844.wav,Gujarati
/content/work/processed_wav/Gujarati/20665.wav,Gujarati
/content/work/processed_wav/Gujarati/21026.wav,Gujarati
/content/work/processed_wav/Gujarati/20490.wav,Gujarati
/content/work/processed_wav/Gujarati/22746.wav,Gujarati
/content/work/processed_wav/Gujarati/20105.wav,Gujarati
/content/work/processed_wav/Gujarati/21115.wav,Gujarati
/content/work/processed_wav/Gujarati/21472.wav,Gujarati
/content/work/processed_wav/Gujarati/20806.wav,Gujarati
/content/work/processed_wav/Gujarati/22589.wav,Gujarati
/content/work/processed_wav/Gujarati/20375.wav,Gujarati
/content/work/processed_wav/Gujarati/22611.wav,Gujarati
/content/work/processed_wav/Gujarati/20219.wav,Gujarati
/content/work/processed_wav/Gujarati/21377.wav,Gujarati
/content/work/processed_wav/Gujarati/22772.wav,Gujarati
/content/work/processed_wav/Gujarati/21351.wav,Gujarati
/content/work/processed_wav/Gujarati/21336.wav,Gujarati
/content/work/processed_wav/Gujarati/20331.wav,Gujarati
/content/work/processed_wav/Gujarati/21017.wav,Gujarati
/content/work/processed_wav/Gujarati/20427.wav,Gujarati
/content/work/processed_wav/Gujarati/21134.wav,Gujarati
/content/work/processed_wav/Gujarati/21225.wav,Gujarati
/content/work/processed_wav/Gujarati/22640.wav,Gujarati
/content/work/processed_wav/Gujarati/21567.wav,Gujarati
/content/work/processed_wav/Gujarati/20799.wav,Gujarati
/content/work/processed_wav/Gujarati/21767.wav,Gujarati
/content/work/processed_wav/Gujarati/22612.wav,Gujarati
/content/work/processed_wav/Gujarati/20690.wav,Gujarati
/content/work/processed_wav/Gujarati/21113.wav,Gujarati
/content/work/processed_wav/Gujarati/22287.wav,Gujarati
/content/work/processed_wav/Gujarati/20918.wav,Gujarati
/content/work/processed_wav/Gujarati/20830.wav,Gujarati
/content/work/processed_wav/Gujarati/20560.wav,Gujarati
/content/work/processed_wav/Gujarati/20068.wav,Gujarati
/content/work/processed_wav/Gujarati/20526.wav,Gujarati
/content/work/processed_wav/Gujarati/21495.wav,Gujarati
/content/work/processed_wav/Gujarati/22336.wav,Gujarati
/content/work/processed_wav/Gujarati/20826.wav,Gujarati
/content/work/processed_wav/Gujarati/20430.wav,Gujarati
/content/work/processed_wav/Gujarati/20772.wav,Gujarati
/content/work/processed_wav/Gujarati/21587.wav,Gujarati
/content/work/processed_wav/Gujarati/22524.wav,Gujarati
/content/work/processed_wav/Gujarati/21055.wav,Gujarati
/content/work/processed_wav/Gujarati/22820.wav,Gujarati
/content/work/processed_wav/Gujarati/22196.wav,Gujarati
/content/work/processed_wav/Gujarati/21427.wav,Gujarati
/content/work/processed_wav/Gujarati/20215.wav,Gujarati
/content/work/processed_wav/Gujarati/21385.wav,Gujarati
/content/work/processed_wav/Gujarati/21411.wav,Gujarati
/content/work/processed_wav/Gujarati/21360.wav,Gujarati
/content/work/processed_wav/Gujarati/20348.wav,Gujarati
/content/work/processed_wav/Gujarati/21722.wav,Gujarati
/content/work/processed_wav/Gujarati/22706.wav,Gujarati
/content/work/processed_wav/Gujarati/21867.wav,Gujarati
/content/work/processed_wav/Gujarati/22220.wav,Gujarati
/content/work/processed_wav/Gujarati/22757.wav,Gujarati
/content/work/processed_wav/Gujarati/21203.wav,Gujarati
/content/work/processed_wav/Gujarati/21052.wav,Gujarati
/content/work/processed_wav/Gujarati/22851.wav,Gujarati
/content/work/processed_wav/Gujarati/20998.wav,Gujarati
/content/work/processed_wav/Gujarati/20231.wav,Gujarati
/content/work/processed_wav/Gujarati/20904.wav,Gujarati
/content/work/processed_wav/Gujarati/22215.wav,Gujarati
/content/work/processed_wav/Gujarati/21266.wav,Gujarati
/content/work/processed_wav/Gujarati/22118.wav,Gujarati
/content/work/processed_wav/Gujarati/22261.wav,Gujarati
/content/work/processed_wav/Gujarati/21894.wav,Gujarati
/content/work/processed_wav/Gujarati/21724.wav,Gujarati
/content/work/processed_wav/Gujarati/20413.wav,Gujarati
/content/work/processed_wav/Gujarati/21274.wav,Gujarati
/content/work/processed_wav/Gujarati/20737.wav,Gujarati
/content/work/processed_wav/Gujarati/20804.wav,Gujarati
/content/work/processed_wav/Gujarati/20773.wav,Gujarati
/content/work/processed_wav/Gujarati/22314.wav,Gujarati
/content/work/processed_wav/Gujarati/22218.wav,Gujarati
/content/work/processed_wav/Gujarati/21766.wav,Gujarati
/content/work/processed_wav/Gujarati/20251.wav,Gujarati
/content/work/processed_wav/Gujarati/21607.wav,Gujarati
/content/work/processed_wav/Gujarati/22523.wav,Gujarati
/content/work/processed_wav/Gujarati/21796.wav,Gujarati
/content/work/processed_wav/Gujarati/22791.wav,Gujarati
/content/work/processed_wav/Gujarati/23695.wav,Gujarati
/content/work/processed_wav/Gujarati/23758.wav,Gujarati
/content/work/processed_wav/Gujarati/24633.wav,Gujarati
/content/work/processed_wav/Gujarati/22933.wav,Gujarati
/content/work/processed_wav/Gujarati/23677.wav,Gujarati
/content/work/processed_wav/Gujarati/23081.wav,Gujarati
/content/work/processed_wav/Gujarati/22887.wav,Gujarati
/content/work/processed_wav/Gujarati/23315.wav,Gujarati
/content/work/processed_wav/Gujarati/23732.wav,Gujarati
/content/work/processed_wav/Gujarati/23562.wav,Gujarati
/content/work/processed_wav/Gujarati/23324.wav,Gujarati
/content/work/processed_wav/Gujarati/23585.wav,Gujarati
/content/work/processed_wav/Gujarati/23694.wav,Gujarati
/content/work/processed_wav/Gujarati/24254.wav,Gujarati
/content/work/processed_wav/Gujarati/23246.wav,Gujarati
/content/work/processed_wav/Gujarati/23670.wav,Gujarati
/content/work/processed_wav/Gujarati/24674.wav,Gujarati
/content/work/processed_wav/Gujarati/22883.wav,Gujarati
/content/work/processed_wav/Gujarati/23039.wav,Gujarati
/content/work/processed_wav/Gujarati/23680.wav,Gujarati
/content/work/processed_wav/Gujarati/24265.wav,Gujarati
/content/work/processed_wav/Gujarati/23663.wav,Gujarati
/content/work/processed_wav/Gujarati/23705.wav,Gujarati
/content/work/processed_wav/Gujarati/23653.wav,Gujarati
/content/work/processed_wav/Gujarati/24407.wav,Gujarati
/content/work/processed_wav/Gujarati/23085.wav,Gujarati
/content/work/processed_wav/Gujarati/22961.wav,Gujarati
/content/work/processed_wav/Gujarati/23142.wav,Gujarati
/content/work/processed_wav/Gujarati/24469.wav,Gujarati
/content/work/processed_wav/Gujarati/23815.wav,Gujarati
/content/work/processed_wav/Gujarati/23656.wav,Gujarati
/content/work/processed_wav/Gujarati/23911.wav,Gujarati
/content/work/processed_wav/Gujarati/23058.wav,Gujarati
/content/work/processed_wav/Gujarati/24467.wav,Gujarati
/content/work/processed_wav/Gujarati/24336.wav,Gujarati
/content/work/processed_wav/Gujarati/24724.wav,Gujarati
/content/work/processed_wav/Gujarati/23784.wav,Gujarati
/content/work/processed_wav/Gujarati/24756.wav,Gujarati
/content/work/processed_wav/Gujarati/23461.wav,Gujarati
/content/work/processed_wav/Gujarati/22963.wav,Gujarati
/content/work/processed_wav/Gujarati/23443.wav,Gujarati
/content/work/processed_wav/Gujarati/24705.wav,Gujarati
/content/work/processed_wav/Gujarati/24539.wav,Gujarati
/content/work/processed_wav/Gujarati/24060.wav,Gujarati
/content/work/processed_wav/Gujarati/23304.wav,Gujarati
/content/work/processed_wav/Gujarati/23936.wav,Gujarati
/content/work/processed_wav/Gujarati/24695.wav,Gujarati
/content/work/processed_wav/Gujarati/24390.wav,Gujarati
/content/work/processed_wav/Gujarati/24015.wav,Gujarati
/content/work/processed_wav/Gujarati/23214.wav,Gujarati
/content/work/processed_wav/Gujarati/23307.wav,Gujarati
/content/work/processed_wav/Gujarati/24220.wav,Gujarati
/content/work/processed_wav/Gujarati/23610.wav,Gujarati
/content/work/processed_wav/Gujarati/24229.wav,Gujarati
/content/work/processed_wav/Gujarati/24621.wav,Gujarati
/content/work/processed_wav/Gujarati/23253.wav,Gujarati
/content/work/processed_wav/Gujarati/24121.wav,Gujarati
/content/work/processed_wav/Gujarati/24416.wav,Gujarati
/content/work/processed_wav/Gujarati/24747.wav,Gujarati
/content/work/processed_wav/Gujarati/23005.wav,Gujarati
/content/work/processed_wav/Gujarati/24770.wav,Gujarati
/content/work/processed_wav/Gujarati/23124.wav,Gujarati
/content/work/processed_wav/Gujarati/24357.wav,Gujarati
/content/work/processed_wav/Gujarati/24505.wav,Gujarati
/content/work/processed_wav/Gujarati/24379.wav,Gujarati
/content/work/processed_wav/Gujarati/23340.wav,Gujarati
/content/work/processed_wav/Gujarati/24234.wav,Gujarati
